proto,client_id,request_id,payload_bytes,connect_time_s,rtt_s,wall_send,clients,requests_per_client,total_wall_s,throughput_MBps
tcp,2,73,8192,0.0,0.006533856503665447,1772756826.8667045,100,100,0.728679,224.845325
tcp,2,74,8192,0.0,0.006603524088859558,1772756826.8732388,100,100,0.728679,224.845325
tcp,2,75,8192,0.0,0.00756418239325285,1772756826.879843,100,100,0.728679,224.845325
tcp,2,76,8192,0.0,0.005299730226397514,1772756826.8874085,100,100,0.728679,224.845325
tcp,2,77,8192,0.0,0.00656990148127079,1772756826.8927088,100,100,0.728679,224.845325
tcp,2,78,8192,0.0,0.006850056350231171,1772756826.8992796,100,100,0.728679,224.845325
tcp,2,79,8192,0.0,0.007810153998434544,1772756826.9061303,100,100,0.728679,224.845325
tcp,2,80,8192,0.0,0.004554177634418011,1772756826.9139419,100,100,0.728679,224.845325
tcp,2,81,8192,0.0,0.00656693521887064,1772756826.918497,100,100,0.728679,224.845325
tcp,2,82,8192,0.0,0.007365538738667965,1772756826.9250648,100,100,0.728679,224.845325
tcp,2,83,8192,0.0,0.005537910386919975,1772756826.9324307,100,100,0.728679,224.845325
tcp,2,84,8192,0.0,0.006573714315891266,1772756826.9379697,100,100,0.728679,224.845325
tcp,2,85,8192,0.0,0.006782190874218941,1772756826.944544,100,100,0.728679,224.845325
tcp,2,86,8192,0.0,0.00760236382484436,1772756826.951327,100,100,0.728679,224.845325
tcp,2,87,8192,0.0,0.005050748586654663,1772756826.95893,100,100,0.728679,224.845325
tcp,2,88,8192,0.0,0.006596138700842857,1772756826.9639814,100,100,0.728679,224.845325
tcp,2,89,8192,0.0,0.007038353942334652,1772756826.9705782,100,100,0.728679,224.845325
tcp,2,90,8192,0.0,0.007847758010029793,1772756826.9776173,100,100,0.728679,224.845325
